time,right ankle,left ankle,right knee,left knee,right hip,left hip,right shoulder,left shoulder,right elbow,left elbow,right wrist,left wrist,right foot,left foot,right shank,left shank,right thigh,left thigh,pelvis,trunk,shoulders,right arm,left arm,right forearm,left forearm
0.2403767660910518,-354.59360786448974,-366.58352940327154,-273.6659583099286,-267.70490385408766,140.74585428442927,145.44909599386526,103.56485666889984,85.50984534790696,11.141866873859035,18.758023572511664,-3.9120900707438104,-167.5582413240282,-328.2950741143189,-340.77769755587974,294.82617604903766,-66.42526006020555,21.16667288754774,25.86989157498396,17.466363009124287,60.43472784978537,-267.2391070459873,-16.80836052491593,-35.308131716797945,-4.823020221006403,-17.16255511987914
0.2604081632653061,-353.2983706760124,-376.60525027206273,-278.5610172583974,-272.77712813618757,137.56022735017132,142.3671608096302,102.1037396117152,85.17062089726575,12.353104400437353,18.597043327468477,-3.7020214667929663,-168.3285158618265,-325.15260819845724,-348.96386380881205,297.58956952840055,-63.384267265717014,19.031661455492088,23.83857121080168,17.98353308660209,61.45130170485937,-273.66114175908535,-17.09987769978098,-34.82423331148158,-4.04489475993259,-16.766307642437912
0.2804395604395604,-351.24607036505375,-386.1924772171806,-282.98054893237816,-278.41873611413183,134.62020137616673,138.5925259847462,100.852950570961,84.68631355372106,13.02831505143819,18.164688552970023,-4.185495489628199,-168.892986826546,-321.07610228566125,-356.10948497717936,300.0522602143719,-60.54675624457526,17.061929846588175,21.03425369267057,19.690374510959725,62.41712903909095,-288.7157843709577,-17.118447430410846,-34.07894015973937,-3.6638227037588824,-16.134418262108092
0.3004709576138147,-348.91199075152053,-393.2863087254831,-286.73779865426087,-284.02220532230734,131.93566181213666,134.44301493194035,99.99121262530834,84.01243069428614,13.005511277084729,18.221919714606404,-5.30822118489922,-169.19213021427393,-316.69009289203024,-360.69884686432266,302.03120096284766,-58.21293432574424,15.256819650419994,17.764238796546934,21.842250213847752,63.30404908375041,-313.05709753080987,-16.858736843309547,-33.221007200399804,-3.6487553962161137,-15.0339764822113
0.320502354788069,-346.7011759930293,-398.1243400068867,-290.1374621950754,-289.1876052796988,129.278251244147,130.3407366185255,99.37625120085976,82.99951859936938,12.382573740229216,19.23733792594572,-6.3830929164980175,-169.3194057498399,-312.2771086251572,-363.1725480784447,303.7584201968129,-56.20297447717864,13.54572020041443,14.608394340026653,23.48882097233925,64.25933721610613,-341.38890417471845,-16.380623252956145,-32.51408131738044,-3.873031792245915,-13.537057879578144
0.3405337519623234,-344.5003862440814,-400.8561641869054,-293.6135464109365,-293.9935627142585,126.40341415632832,126.5773139786676,98.64886702048705,81.59392535116721,11.399489595730298,20.88713532797026,-6.900044467137366,-169.411295763632,-307.5555918947217,-363.2448564460134,305.66205250744747,-53.8899541270508,11.941128732336828,12.115372039353264,24.091681848542585,65.53585501620876,-365.4380530754428,-15.77766440921647,-32.00878933630291,-4.207349133665559,-11.933417459628387
0.3605651491365776,-342.6367042524174,-401.206895272708,-297.49724641119934,-298.98633421028865,123.26170314942594,123.1454593671246,97.53136559658168,79.9587289707384,10.315806090811522,22.572477917575984,-6.733682058470226,-169.6032383646689,-302.855600871153,-359.71118982642037,308.1251915717482,-50.588357824941106,10.540935225886848,10.425119084947475,23.58305173712559,67.28038818167416,-380.6198265509144,-15.145658121202503,-31.61650393635697,-4.577093430841502,-10.480364129259131
0.380596546310832,-342.9777834034026,-400.0184890465521,-302.0455384048497,-304.6683267088313,119.91285113216408,119.7813596988407,95.93085474257217,78.26192905932997,9.362761381647069,23.88510626826359,-5.86002746842751,-169.79459456243566,-300.03806774304417,-353.1046611368357,311.36023196745,-46.08792625122547,9.377680275193391,9.246409262640618,22.23659541869037,69.46653114627333,-387.9733016153058,-14.573852061886004,-31.268707400277304,-4.973603374283219,-9.350503020401096
0.4006279434850863,-347.2733157893135,-399.0750243045242,-307.2030496472923,-310.7925140590565,116.439285005124,116.2712015694035,93.91235602585267,76.43928389650748,8.68410051333987,24.643960325962812,-4.364551790239241,-169.66199758570764,-300.8778393890242,-346.55163473285654,315.15811634171973,-41.000923723216296,8.383318824800819,8.214628199744997,20.54321079347056,71.94462893304232,-390.3444074214686,-14.129565187207517,-30.99312049994348,-5.418961879504709,-8.669282271243071
0.4206593406593406,-354.46861766368045,-398.79604579353264,-312.2111565165033,-316.04594376705666,112.99726660680406,112.68100767970613,91.65240498233622,74.31401571518836,8.310974287896952,24.806178773667273,-2.5779965071582764,-169.2471661633016,-304.9205907970553,-342.7970972079098,318.6638834254788,-36.806121782015474,7.481677924791385,7.163069246745442,18.813072834340748,74.48272772265707,-389.2985449709929,-13.86165344677351,-30.94010170905697,-5.91321951130017,-8.434143502850752
0.4406907378335949,-361.3454529102399,-396.3918397963395,-315.78707991558383,-318.8109006445914,109.65610093492054,109.12986829383188,89.18837623497366,71.79452027525137,8.18812905076395,24.555567257159044,-1.0092655776339208,-169.1174430055144,-310.15504921425855,-340.45732211754915,320.7322090978023,-35.11892670739255,6.620864866632591,6.089738958530487,17.049914988487888,76.96010724599576,-385.94406603076743,-13.853035435454505,-31.203684679459833,-6.4397357082270705,-8.431671891614464
0.4607221350078492,-365.8107280518742,-387.5939799927249,-316.99395993246395,-318.57830062735195,106.23452497721117,105.4979197775194,86.28815676828707,68.92415764219261,8.216062808225269,24.30122355099648,-0.1886619248329105,-169.79253052196816,-315.45324399489675,-334.730278625812,320.78493939718373,-36.42734498186345,5.749784253476043,5.006110697400134,15.5029153588139,79.50819185800287,-382.0024295876949,-14.206261976474565,-31.618322780150688,-6.967135035384955,-8.358276725735855
0.4807535321821036,-368.26800017616904,-370.6609906228247,-315.6974141332847,-316.0222725153869,102.54389639904026,101.60514511846942,82.77029170484772,65.88033644280465,8.389658252178172,24.338652395176425,-0.4807430577414803,-171.3212299728764,-321.6156831613388,-322.3002095548593,318.8997179622741,-40.068952840409466,4.830365403100047,3.8857155566193184,14.850661050914567,82.28048902595091,-378.8862741373309,-14.95125838865353,-31.903107183294065,-7.413057952070967,-8.055528778852745
